29,146,40,47,6,5,1,21,2,2,4,1,1,0,0,0,0,345
29,146,40,47,6,5,1,21,2,2,4,1,2,0,3,2,0,345
15,70,13,18,2,0,0,9,0,1,1,6,3,5,3,2,0,345
15,70,13,18,2,0,0,9,0,1,1,6,15,17,1,5,0,345
1,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,500
32,138,33,51,6,9,0,44,1,0,10,8,1,0,2,1,0,485
32,138,33,51,6,9,0,44,1,0,10,8,32,11,40,8,1,485
28,135,45,51,10,6,1,29,18,2,11,3,28,105,83,24,11,679
16,80,33,33,7,5,0,11,9,1,6,1,1,9,1,0,1,667
16,80,33,33,7,5,0,11,9,1,6,1,15,32,61,21,8,667
31,147,42,44,5,2,0,26,7,1,13,2,30,42,5,8,1,667
31,147,42,44,5,2,0,26,7,1,13,2,9,1,5,1,0,667
31,147,42,44,5,2,0,26,7,1,13,2,1,0,3,2,0,667
29,145,36,37,5,7,2,23,2,2,9,1,29,60,5,11,2,464
28,128,23,32,3,0,0,18,4,0,2,4,3,1,0,1,0,679
28,128,23,32,3,0,0,18,4,0,2,4,28,8,41,10,2,679
29,137,28,40,4,5,0,19,3,1,2,5,19,39,2,10,1,345
27,133,28,44,10,2,2,27,1,1,0,2,22,107,23,15,2,500
27,133,28,44,10,2,2,27,1,1,0,2,18,64,8,14,0,500
27,133,28,44,10,2,2,27,1,1,0,2,1,1,2,0,0,500
25,120,29,39,11,3,0,16,6,2,2,1,46,89,84,57,5,160
31,157,66,63,10,9,0,34,11,6,13,1,45,138,162,33,30,667
1,5,1,1,1,0,0,1,0,0,0,0,1,2,0,3,0,368
22,89,18,27,1,10,3,18,0,1,3,4,2,2,0,2,0,345
10,36,6,7,0,0,0,1,2,0,2,0,5,11,18,5,2,500
10,36,6,7,0,0,0,1,2,0,2,0,2,0,0,2,0,500
10,36,6,7,0,0,0,1,2,0,2,0,2,3,8,4,0,500
3,15,7,6,0,0,0,5,2,0,0,0,10,17,24,19,2,464
3,15,7,6,0,0,0,5,2,0,0,0,1,0,0,1,0,464
3,15,7,6,0,0,0,5,2,0,0,0,1,1,2,2,0,464
20,94,24,33,9,1,1,21,4,0,2,2,1,6,0,3,0,750
20,94,24,33,9,1,1,21,4,0,2,2,50,75,4,17,1,750
29,128,26,32,3,3,0,23,4,4,9,2,8,14,15,11,1,464
29,128,26,32,3,3,0,23,4,4,9,2,6,10,2,3,0,464
29,128,26,32,3,3,0,23,4,4,9,2,9,12,21,16,0,464
29,152,51,46,3,3,0,24,6,0,4,4,12,44,13,11,0,667
29,152,51,46,3,3,0,24,6,0,4,4,8,5,0,1,0,667
30,134,24,30,4,0,0,21,4,0,7,2,4,7,8,7,0,500
30,134,24,30,4,0,0,21,4,0,7,2,1,0,0,0,0,500
30,134,24,30,4,0,0,21,4,0,7,2,9,1,9,6,0,500
30,134,24,30,4,0,0,21,4,0,7,2,2,0,2,0,0,500
12,63,11,15,2,3,1,14,0,0,1,1,2,4,1,3,0,500
19,87,16,20,2,0,0,10,5,0,2,1,1,5,0,1,0,368
19,87,16,20,2,0,0,10,5,0,2,1,29,79,44,28,3,368
19,87,16,20,2,0,0,10,5,0,2,1,3,4,2,4,0,368
19,87,16,20,2,0,0,10,5,0,2,1,3,4,0,3,0,368
19,87,16,20,2,0,0,10,5,0,2,1,9,11,19,12,0,368
29,127,31,32,8,1,0,18,2,1,8,3,7,61,4,3,4,345
27,118,26,38,8,1,0,26,6,3,3,0,2,5,8,4,0,464
27,118,26,38,8,1,0,26,6,3,3,0,2,2,2,5,0,464
27,118,26,38,8,1,0,26,6,3,3,0,27,166,26,28,4,464
27,118,26,38,8,1,0,26,6,3,3,0,4,0,0,1,0,464
28,150,47,37,7,5,3,30,16,2,10,2,47,95,2,16,0,750
33,147,37,47,7,3,0,18,14,3,4,3,56,154,12,14,2,485
